09/02/2021 01:16:42,Class A,219014875,55.467903,10.529027,Under way using engine,0,0,166.9,34,9548354,OWNB2,SVITZER TRYM,Tug,,13,33,GPS,5.4,LINDOE,08/02/2021 15:00:00,AIS,15,18,7,6
09/02/2021 01:16:42,Class A,273436210,57.587575,10.808863,Under way using engine,,3.6,277.8,286,9836153,UBHR4,BARENTSEVO MORE,Fishing,,17,86,Combined GPS/GLONASS,7.6,ALESUND,11/02/2021 18:00:00,AIS,30,56,5,12
09/02/2021 01:16:42,Class A,219019067,57.719428,10.592385,Under way using engine,0,0,28.6,240,9614593,OWPK2,GAIA NORDIC,Tanker,Reserved for future use,9,50,GPS,3,BUNKER SKAW ROADS,21/08/2021 22:00:00,AIS,40,10,5,4
09/02/2021 01:16:42,Class A,219006382,56.701875,8.218787,Unknown value,0,0,275.9,229,Unknown,OWIG,MALLEMUKKEN,Fishing,,6,22,GPS,,,,AIS,22,,6,
09/02/2021 01:16:42,Class A,219000584,55.879885,11.137575,Under way using engine,0,0,17.7,225,9178185,OZOH,SEJEROEFAERGEN,Passenger,,12,48,GPS,2.4,SEJEROE,,AIS,20,28,6,6
09/02/2021 01:16:42,Class A,265621060,56.929158,12.352227,Engaged in fishing,,0,,,Unknown,SEUI,EVELINA  FG37,Fishing,,5,15,GPS,3,,,AIS,3,12,2,3
09/02/2021 01:16:42,Class A,220138000,57.59409,9.962365,Engaged in fishing,0,0,38.3,308,Unknown,OWUL,FN75 NICOLINE,Fishing,,5,26,GPS,7,THYBOROEN,05/06/2021 05:15:00,AIS,16,10,3,2
09/02/2021 01:16:42,Class A,219000907,57.44295,10.5482,Moored,,,,,Unknown,5PNO,SJALLAND,Fishing,,4,16,GPS,2.4,FREDERIKSHAVN,31/12/2021 23:59:00,AIS,12,4,3,1
09/02/2021 01:16:42,Class A,232007173,56.692743,8.219822,Restricted maneuverability,0,0,232.1,252,Unknown,MAUG9,FAITHLIE FR220,Fishing,,9,28,GPS,5.2,,,AIS,10,18,6,3
09/02/2021 01:16:42,Class A,219027308,56.412777,10.92336,Restricted maneuverability,0,0,71.8,259,9896036,OUXB2,ASK R,Other,,17,85,GPS,2.5,SEATRAIL,07/02/2021 11:00:00,AIS,73,12,9,8
09/02/2021 01:16:42,Class A,308803000,55.200825,13.712837,Under way using engine,-3.6,13.2,91.5,88,9316309,C6VH4,DANUBE HIGHWAY,Cargo,,25,148,GPS,7.4,PALDISKI,10/02/2021 08:00:00,AIS,25,123,20,5
